Period,Day-ahead_Price_2015_[EUR/MWh],Emissions_2015_[g/kWh],Day-ahead_Price_2016_[EUR/MWh],Emissions_2016_[g/kWh],Day-ahead_Price_2017_[EUR/MWh],Emissions_2017_[g/kWh],Day-ahead_Price_2018_[EUR/MWh],Emissions_2018_[g/kWh],Day-ahead_Price_2019_[EUR/MWh],Emissions_2019_[g/kWh],Day-ahead_Price_2020_[EUR/MWh],Emissions_2020_[g/kWh],Day-ahead_Price_2021_[EUR/MWh],Emissions_2021_[g/kWh],Day-ahead_Price_2022_[EUR/MWh],Emissions_2022_[g/kWh],Day-ahead_Price_2023_[EUR/MWh],Emissions_2023_[g/kWh],
3797,18.1,478.941945647536,29.68,495.990256926379,19.06,368.846353025833,41.97,586.809660476978,-54.78,172.820090503877,10.96,177.474654047898,66.42,477.700584915388,164.92,509.175725523188,88.44,400.982220025739,
3798,31.54,509.789117174852,35.82,517.878071309832,32.77,390.141150279173,48.93,593.552761774941,-59.95,161.952283536398,10.88,178.921248996434,80.07,448.672409224567,175,528.673336472663,94.01,383.436316554492,
3799,40.39,512.645899324183,39.48,553.497632482681,35.51,397.697090337852,57.09,550.612480762775,-60,155.829783978213,14.04,180.455093860541,90.03,417.68842180374,197.42,506.033876705198,93.26,345.040565306753,
3800,44.91,503.908002183972,34.49,526.213954769535,35.51,380.63274891252,63.52,513.954812859789,-60.07,152.05308976208,15.36,169.952862550043,93.85,399.34769205113,213.93,463.561173756329,91.4,292.663569493679,
3801,39.6,492.246340295475,29.15,489.229566061148,33.65,364.344998299457,56.91,492.773331093636,-65.06,141.950072600945,16,159.947370834358,85.32,376.757317248976,215.01,415.889271240149,83.78,250.774971727082,
3802,37.49,465.518992972156,28.8,461.527903353134,32.25,349.993028314481,54.13,475.343781707782,-68.26,131.768035747032,15.7,155.400136450893,80.02,358.012709839553,205.29,383.637376475811,74.64,219.878452144765,
3803,38.19,450.937743082959,25.94,442.382797603634,32.45,326.748756381869,53.05,462.219784828874,-73.04,125.222391140616,16.06,166.599584559534,77.44,345.358748935955,191,358.550439669844,68.5,184.010586709022,
3804,32.61,450.605571363153,25.59,425.430661215253,31.13,315.948340233745,48.35,456.26900630985,-75.9,124.923397877345,16.94,170.197606350378,72.6,344.976118930461,183.58,345.136251411718,64.22,177.29590988547,
3805,31.98,448.98825436065,25.18,409.797637779271,30,320.316993624301,45.96,453.81610526422,-85.03,126.662245399632,13.37,164.073102842743,65.78,344.428208637165,180.58,348.339288901729,63.84,175.415537155893,
3806,30.62,449.313325782591,26.41,404.340986024526,29.88,322.784201887535,45.15,457.079262423261,-90.01,128.862943618235,10.76,166.285641451616,65.06,351.962105738777,174.43,352.220940146184,64.06,178.069957605133,
3807,30.28,453.823196458898,27.53,413.8576951071,30.02,335.29772283932,47.1,466.74213170866,-85.04,134.323582865666,10.64,162.170110748712,68.03,372.90712258878,176.43,367.471913278467,67.93,184.291618044255,
3808,29.98,465.573603769733,32.13,434.280071112683,31.65,352.726157641176,48.33,485.916191053498,-74.44,132.798150329564,13.64,170.461642678906,74.47,398.503216316138,178.99,377.170930699997,71.17,193.756660231554,
3809,32.92,479.216136022055,36.02,455.999169118463,34.79,381.322904265829,50.47,507.820635527438,-65.04,134.162693153125,17,201.527390907349,79.33,426.211876995256,181.73,398.562416058627,76.1,227.919776779652,
3810,34.73,492.181152316035,38.48,484.448912357914,38.01,409.446795122514,54.66,521.941937881944,-59.94,134.464928486317,21.06,241.779294151813,83.79,439.765774677162,199.66,417.349981816864,90.46,268.376910191185,
3811,36.97,511.445829930671,34.9,519.811988706078,43.91,438.960333907721,54.98,539.530840064202,10.54,145.687109950841,25.36,286.615292331901,92.33,449.091779792035,209.69,442.584338431941,102.03,302.144567257016,
3812,34.97,527.84358588446,32.97,548.595218553045,41.87,459.038032050835,53.09,563.334522553009,23.54,158.582428666814,28.56,323.538197815546,99.32,468.995713457977,227.2,451.731183855424,113.84,313.54872882382,
3813,33.99,535.74842862286,32.59,572.261275498256,37.6,456.97171414571,49.67,564.897486435355,25.47,171.200932865692,29.14,340.577627543734,87.24,481.092385945767,212.36,473.453760844771,105,329.741468137502,
3814,32.91,528.834358119126,27.54,574.551207378632,36.13,449.659746099372,50.37,552.033894503328,27.31,199.479963847,32.33,350.023662559047,83.96,482.008845116169,211.98,504.377756211347,96.58,332.928005927018,
3815,25.87,512.97076874165,25.98,571.334390634036,30.75,456.433906583105,48.45,546.651156560145,20.84,220.597905640288,28.91,359.935003588234,77.66,478.910198577891,211,508.441569533626,91,349.711323144575,
3816,25.01,487.964433060004,23.89,557.598971897532,28.18,442.944801157919,45.07,537.289538552444,25.62,217.497096475628,26,337.192408431424,68.48,466.90281622834,176.09,505.132090592496,95,367.391755097267,
3817,22.68,477.429590391923,22.83,529.711432732798,27.92,439.453207471011,41.79,534.671369657981,14.24,198.600282417335,22.7,319.463736848721,66.04,461.350466769104,189.01,509.905379795177,89.7,368.835559911834,
3818,19.05,478.604009959224,21.68,512.253619227327,25.88,431.03867643472,39.73,534.113040347124,12,192.707236645278,22.01,317.629347806379,64.59,468.492346412598,170.63,515.979330734767,79.73,363.754918319319,
3819,17.94,484.145456056283,21.54,504.557116609291,24.63,414.770412699278,38.56,529.494034939997,9.16,190.836873952514,21.36,322.552467746375,64,472.268031248636,165,504.39228354649,76,353.04613215911,
3820,17.34,487.239588890056,23.38,493.242556539904,24.9,406.41357641552,37.97,538.738416197469,10.98,191.648802863709,21.25,341.99722779192,64.9,481.601443616436,164.81,494.921018286661,76.27,349.059222214484,
3821,22.04,500.524071228255,28.21,486.381501698311,28.21,424.938989625123,38.3,532.78436136128,10.72,194.754411459024,23.03,379.81056479892,67,474.949267860105,164.85,487.590189630848,89.06,343.55603384969,
3822,31.61,542.664605171099,35.07,504.121932060615,33.29,444.748207394932,38.9,527.409389113915,14.81,197.432427718438,33.45,392.400365478191,80.15,440.782004351118,174.54,492.86317813876,103.74,333.665890940458,
3823,38.06,547.779674266915,41.31,528.189874783135,39.38,425.967358251015,43.88,517.857306412432,13.38,204.222462934032,41.92,367.686960866992,86.44,411.833716194954,205.75,487.724057613367,103.97,315.439347380264,
3824,40.49,533.478516815975,37.33,515.794144397104,42.59,409.617063603643,46.54,485.197765877563,15.53,213.517020968659,40.25,342.6475873816,88.11,383.162496534324,215.06,451.793797437483,103.94,276.911058943547,
3825,39.92,514.788139846188,34.25,493.279181980545,40.59,396.665086924211,46.55,454.927995292188,10.47,203.250147256665,34.76,318.973433674309,82.31,359.502396589527,221.92,422.783562451977,91.39,246.819775044179,
3826,40.33,502.976317964017,32.99,474.153098052261,40.22,387.157989678188,42.57,438.555743647531,5.28,187.307562586245,33.95,304.620384661542,76.81,344.112660471515,214.21,398.73292738038,82.26,215.69204708732,
3827,47.01,492.341462697963,28.52,482.733564581519,40.81,370.607033897472,39.78,410.7271946363,12.26,175.9701273332,35,291.509019413698,71.97,331.728419901591,205.13,378.617597681934,75.43,183.543372150819,
3828,44.94,491.189995502596,27.6,439.355374375698,36.38,354.027155939462,39.55,393.122939732821,14.96,174.526618052289,33,292.925062100497,68.22,324.887360748352,189.43,363.350113125124,70.03,169.732211213146,
3829,41.73,491.842983343149,27.18,454.895793847174,33.83,341.8150981308,38.78,384.90557202052,13.58,174.828770174936,31.93,300.420929507197,70,339.071214868164,183.18,350.556506493082,65,162.292127696412,
3830,40.91,497.192906657785,26.37,441.203588434936,31.05,341.056964629746,38.15,392.703935415195,14.93,179.204864749799,30.2,309.304057682319,68.63,355.218844759381,169.63,336.053973650571,64.06,164.789501082416,
3831,39.46,497.767930346797,26,400.444505903402,29.09,349.412895085243,38.83,419.020551394739,17.94,189.817730555217,29.28,317.183889844518,71.76,375.324267137545,161.16,331.548890088306,68.39,175.828369084629,
3832,34.96,512.588694636342,28.24,397.481500201356,29.69,356.905636012945,39,450.06891298312,24.68,214.610732488962,29.08,328.475906405215,72.42,400.917896524126,154.04,329.425641657557,72.64,181.837303032494,
3833,35.04,518.840408380734,30.68,406.046740083202,31.44,371.250767065556,39.98,475.51467202934,31.9,251.884552727129,33.31,347.329595236493,78.32,430.499064579671,153.31,337.376228928557,80.63,209.974737677511,
3834,36.13,528.825156338652,32.9,422.377738980132,33.2,396.984388420622,47.99,501.05177566719,44.38,310.503272886143,38.85,368.87018221586,82.99,453.559409780028,166.76,362.65033129434,95,237.491322606738,
3835,38.1,558.21248736238,32.12,451.439519193566,35.07,416.889053234443,48.96,512.924535334508,48.77,355.423608258736,38.65,390.961091741859,96.97,467.418847260635,177.73,394.684477589454,104.12,254.15512638036,
3836,38.16,571.890907249069,32.55,479.974185908894,34.97,440.363266880498,48.91,528.112093533413,50.53,375.602042702355,35.23,411.817798954996,98.51,486.479585598153,191.97,430.299986796143,106.45,250.600707311496,
3837,35.29,582.728972425019,30.9,503.061059426682,35.9,451.124328643783,48.03,545.055143629106,47.15,367.573875096499,34.6,418.106345362629,90.06,495.839218001726,202.28,458.224728527778,104.12,247.227915023373,
3838,34.91,569.964608484593,26.5,512.656755310813,37.86,465.028546255277,48,534.580417043732,41.12,360.582224020755,33.05,431.534842045862,85,504.503553845489,210.24,495.858132368016,97.48,241.908491019213,
3839,29.65,552.426991993909,23.67,513.991587698192,36.01,472.05852516816,43.47,537.117842202306,35.6,350.801106752335,30,429.299874062302,77.98,496.825532087702,209.09,513.206590886227,86,230.123260890049,
3840,27.99,533.014619683783,21.87,510.993909286628,34.65,469.21947817126,43.48,545.019889029106,33.32,355.204377351388,28.39,413.535358451536,78.58,484.988938815382,192.07,514.472720763859,89.03,225.288987412387,
3841,25.59,529.93600067471,20.81,487.765605767018,31.92,477.571771457473,39.96,545.79075340626,28.84,334.133596460297,25.79,397.632632776545,72.7,475.613381467873,196.58,518.070681526706,84.1,222.17947535388,
3842,24.59,532.579184927658,20.58,482.772521913761,28.9,484.182045032946,38.34,545.807305105072,27.78,326.72761163976,24.08,387.339296851695,68.33,473.924238732765,170,504.823280609952,84.13,225.682041823189,
3843,23.05,528.418560251385,21.11,492.805777943283,27.68,480.934246830629,37.38,532.334428348526,27,316.394200408188,23.67,377.107544678159,65.6,477.457268358896,164.24,480.48059332591,80.32,225.404053680621,
3844,23.75,525.059184702762,23.06,494.905901685862,27.06,470.272431783253,37.01,515.997387311101,27.01,302.035305576251,23.48,383.987544013859,66.09,490.7981603427,163.81,487.603022735916,77.44,220.794547361374,
3845,24.1,540.46885551432,28.03,497.398175366314,27.05,470.571475578,35.15,484.140348553989,25.83,292.241575389122,25.27,406.446896687159,69.32,485.109409422706,163.84,482.662705372508,79.87,232.932939954298,
3846,32.97,561.115940755055,33.97,518.709432909765,27.79,464.970876606261,35.76,477.311954063159,26.84,284.505473494651,33.43,429.82296966857,80.91,448.228904276809,179.14,491.369977771331,79.43,232.553698308572,
3847,41.44,544.940612702438,43.08,531.765564913984,29.71,450.928960779028,38.34,456.49305837243,30.03,291.719702217786,43.85,420.800820754222,89.27,403.092099730162,207.91,485.379046982844,85,219.68920664099,
3848,41.96,518.517593697645,44,526.963140281524,30.9,419.323462479411,38,445.056766242589,33.54,298.775106044542,52.31,399.55518370037,92.5,371.92517424849,213.76,443.266376535455,81.8,197.324559384135,
3849,36.67,503.162609540985,42.89,514.418793275554,31.94,382.193087798473,37.97,414.698424209504,30.92,300.48495576075,42.46,383.444516905611,84.59,344.370345395507,212.84,390.85486438458,63.99,168.221240865077,
3850,35.06,483.854862614534,41.4,502.704918576251,29.9,357.178760404009,35.09,376.076202255786,30.06,285.393314617782,46.62,377.042599338594,74.44,331.016449724844,194.94,347.566084299864,26.91,152.867772878282,
3851,34.26,470.694386530906,34.99,577.584901113465,29.94,347.644264479572,35.65,355.804527808665,29.55,261.394886453289,46.68,370.844879452414,79.36,333.542325174093,175.16,310.700318933466,12.51,137.504078843792,
3852,31.16,463.85132035077,33.93,476.674165310033,28.35,337.323431449177,33.34,359.290861312492,28.69,240.134888718136,44.12,360.201067385276,82.18,312.903226066222,164.17,285.839091918903,0.08,131.241524926385,
3853,31.13,469.902778522146,30.2,464.043612581287,25.86,317.951002245913,32.6,361.643416779696,27.13,223.366005087601,39.11,360.209339319647,66.05,314.248170731286,157.77,279.503357215479,-19.96,127.989823632004,
3854,29.7,477.275689704206,27.34,449.768060522947,25.01,317.52938350025,30.45,349.447316463064,27.3,212.680194246891,36.39,370.508229111066,65.2,325.401786114108,159.07,276.835493640174,-20.03,129.790441258175,
3855,30.77,485.622665667608,27.01,442.417862774606,25.03,328.326335298205,31.56,346.412687270147,27.45,215.057555808546,33.49,378.783479460433,66.25,348.683853077587,151.61,289.251985795967,-4.97,131.54021222507,
3856,32.94,495.380598073732,28.84,436.227771902622,26.6,368.036763351624,33.07,346.183003970404,28.08,230.388503507702,33.76,390.708776332936,71.5,378.863159562988,155.83,310.282876412434,2.54,143.841519566125,
3857,34.96,508.459398222891,32.95,441.101397020991,29.1,409.143046952864,37.98,376.506181703672,31.19,247.633331028232,41.61,404.734768948257,81.7,411.113376375428,162.8,343.808256293135,44.5,170.177747718622,
3858,38.46,532.677802489039,34.94,456.789044184449,35.41,453.550766916362,46.36,434.10502852423,36.48,281.293278341506,45.21,409.69007232113,86.01,435.330406030243,185.78,391.881145974841,74.97,191.453633559216,
3859,39.7,552.399582184327,33.7,481.356373805577,38.24,479.530000593913,49.93,481.547697568844,40,312.058239849786,48.07,420.894396129163,97.19,450.389543550437,202.44,428.47431715784,86.16,206.077409520726,
3860,37.08,572.738383900619,31.51,505.180811690351,38.78,505.570772985807,49.97,498.834605644716,40.83,325.41533355861,43.09,440.139110703453,95.88,467.332103831794,218.51,468.568722705406,86.07,213.127043179357,
3861,35.13,579.644795643068,30.49,532.8383607308,38.28,506.16887389716,49.9,517.125226064711,39.9,329.817387806879,37.47,448.8197767567,90.13,483.51895443371,220.46,493.191918680927,78.63,217.227787033082,
3862,35.92,565.774156280402,25.89,542.198638974641,39.68,489.117065753774,49.94,528.264146108635,40,340.121959586426,32.83,446.815580153735,87.25,486.036990320368,216.9,525.182060915311,80.99,223.164952852029,
3863,29.95,548.25240391913,23.55,542.001407016092,36.94,492.648553114094,46.65,537.259332348159,35.06,339.506530137499,29.06,439.685480459361,80.97,478.749414125079,215.48,542.313315545858,69.55,225.106341190134,
3864,28.31,527.881240259376,21.57,514.046450225579,29.1,471.183960239567,39.55,504.557733063504,30.09,336.634919693437,26.09,405.142280375138,81.75,471.180509862576,205.07,556.343435787781,64.77,221.139464899839,
3865,25.98,527.151330339253,21.03,489.961417101693,25.12,448.903082715672,38.37,482.353691304658,29.21,323.555495000186,24.2,378.542738622958,74.87,470.812843141752,202.71,541.961080630057,58.07,213.173873449954,
3866,25.91,528.228791219701,19.91,468.533428606542,21.78,431.672760261282,37.43,471.965742347232,28.28,310.139165617901,22.61,359.969037661982,68.1,472.379095894766,186.01,553.937735944401,52.88,210.165716871856,
3867,24.02,521.594606204733,19.16,453.657204156568,18,414.936615631881,37.56,469.909818026723,27.05,312.506555902625,21.49,355.974156664544,66.58,465.609316339565,173.39,546.201975277264,49.93,207.782680407771,
3868,24.06,522.840107728932,20.97,446.595318298059,15.39,406.210631593586,37.38,468.103434036073,25.92,310.849108346396,22.58,354.287460405422,66.33,468.761054690555,165.68,531.540118914806,51.92,206.206608497376,
3869,26.69,540.038107389596,27.25,450.266023759432,12.6,394.551093088892,38.56,493.327363931256,29.13,320.711040069367,24.15,379.042978734297,70.15,459.248658499238,158.56,517.143533250714,49.13,206.916149863032,
3870,31.52,567.394286966501,33.94,458.133192155353,12.84,389.869533759883,49.4,516.500034453539,43.29,354.875734640163,29.41,426.111401750133,88.03,413.024806744735,155.46,496.359737338774,49.97,194.509502944793,
3871,42.29,550.636216036445,35.95,473.863125673884,16.49,385.053827470995,56.87,490.049356162414,47.38,420.129965071369,35.5,425.64537991081,97.69,376.129733753909,157.84,457.767431171692,46.72,179.38667841094,
3872,45.97,525.482644615606,30.97,452.92669677685,18,365.606372049902,63.24,458.155219377879,52.85,416.882054072597,42.15,407.444052621762,92.26,343.339311524675,151.42,419.068354984919,28.44,169.523134070578,
3873,42.96,498.322042202634,24.68,422.758023990947,18.75,336.917926967271,56.77,441.232500174635,50.03,409.77102192658,41.06,385.459649823504,85.05,316.401908401552,149,368.248483362367,15.9,148.334092288675,
3874,40.4,476.064922578082,24.47,393.019054763415,18.95,315.537911311605,55.01,428.609983885834,52.73,407.372135626115,40.4,374.04489135997,76.92,300.980694957387,111.05,317.588390684551,0.01,134.022552856634,
3875,39.9,462.1876936258,22.52,394.153623250833,20.58,297.313832864237,51.4,421.141805275309,54.02,397.021125300288,35.81,357.172255254403,74,294.064800576081,80.29,255.956472545698,-1.68,128.544831915885,
3876,35.21,455.95938471353,21.37,355.184636215821,10.19,272.668939432933,49.94,414.939537758075,47.38,395.558091045914,34.9,354.848084109601,75.43,293.633340952314,72.28,205.764631316914,-19.62,126.472987652519,
